Date,LUNA1-USD,AVAX-USD,WBTC-USD,LINK-USD,UNI1-USD,FTM-USD,XTZ-USD,AAVE-USD,MKR-USD,GRT1-USD,CAKE-USD,RUNE-USD,CRV-USD,CVX-USD,BAT-USD,LRC-USD,ROSE-USD,YFI-USD,COMP1-USD,SCRT-USD,1INCH-USD,SNX-USD,RENBTC-USD,GNO-USD,SUSHI-USD,KAVA-USD,ZRX-USD,PERP-USD,CKB-USD,BAKE-USD,API3-USD,USDN-USD,FEI-USD,UMA-USD,OCEAN-USD,CHR-USD,SRM-USD,FXS-USD,RAY-USD,KEEP-USD,SXP-USD,COTI-USD,RGT-USD,REQ-USD,RSR-USD,MBOX-USD,FRAX-USD,DFI-USD,LQTY-USD,NXM-USD,ANY-USD,RPL-USD,OGN-USD,BAND-USD,TLOS-USD,OUSD-USD,INJ-USD,MDX1-USD,REEF-USD,ALCX-USD,ALPHA-USD,KP3R-USD,RLC-USD,REP-USD,NMR-USD,SURE-USD,ORN-USD,TIME-USD,BIFI1-USD,MANGO-USD,POLS-USD,DAO-USD,BADGER-USD,STRK-USD,IDEX-USD,COVAL-USD,DPI-USD,EPS1-USD
2021-05-18,14.951287269592285,33.62871170043945,43593.578125,37.10203170776367,33.24620819091797,0.5800949931144714,5.172698974609375,572.218017578125,4250.51708984375,1.1939680576324463,26.709144592285156,18.366674423217773,3.077455997467041,6.4469428062438965,1.0633620023727417,0.5102350115776062,0.10903900116682053,64242.6796875,694.1961059570312,2.732996940612793,4.696628093719482,20.40518569946289,43434.95703125,213.36468505859375,16.147968292236328,4.620151996612549,1.468047022819519,9.392135620117188,0.021671999245882034,6.7195000648498535,4.866249084472656,0.9891949892044067,0.9646829962730408,21.68365478515625,1.0442910194396973,0.29554998874664307,9.201894760131836,3.981790065765381,9.195906639099121,0.4442630112171173,3.6949241161346436,0.3667199909687042,10.825404167175293,0.09874700009822845,0.06415499746799469,1.2732599973678589,0.9981769919395447,3.5739519596099854,14.955384254455566,125.6412124633789,5.540966987609863,18.65833854675293,1.1137059926986694,12.495475769042969,0.2848820090293884,0.994592010974884,14.459295272827148,2.489272117614746,0.03635900095105171,1281.9150390625,1.7799619436264038,262.1539611816406,7.285736083984375,31.252174377441406,66.77313995361328,0.006058000028133392,10.738000869750977,13.947640419006348,1186.7904052734375,0.6298750042915344,2.987562894821167,4.696516036987305,24.532089233398438,41.565345764160156,0.08547099679708481,0.01079500000923872,544.1083374023438,1.5646950006484985
2021-05-19,15.684366226196289,36.97642517089844,43071.81640625,42.6378288269043,35.07121276855469,0.6835709810256958,5.745758056640625,629.231689453125,4657.29541015625,1.2263970375061035,26.995967864990234,20.34156608581543,3.4944710731506348,9.078900337219238,1.108265995979309,0.5290380120277405,0.112916000187397,73001.5078125,667.2544555664062,2.7806739807128906,5.274881839752197,23.43673324584961,43007.65625,235.9512481689453,21.507553100585938,5.044736862182617,1.6011790037155151,11.828060150146484,0.02232700027525425,6.541428089141846,5.454851150512695,0.9909729957580566,0.971032977104187,24.908842086791992,1.0769399404525757,0.2929849922657013,9.608844757080078,4.013885974884033,9.670797348022461,0.4460560083389282,3.82806396484375,0.36755800247192383,11.047274589538574,0.10360299795866013,0.06551799923181534,1.4483599662780762,1.0030449628829956,3.4930419921875,14.181096076965332,129.37220764160156,5.246027946472168,20.618526458740234,1.1310670375823975,13.761479377746582,0.22594599425792694,0.9868620038032532,18.01573371887207,2.4076690673828125,0.03699500113725662,1351.6947021484375,1.8931100368499756,266.9140625,7.202280044555664,32.66231918334961,61.99005889892578,0.006680000107735395,11.685104370117188,17.60565185546875,1216.428466796875,0.46031299233436584,3.3758089542388916,4.769812107086182,25.09602928161621,41.3775634765625,0.08724100142717361,0.012841000221669674,600.0319213867188,1.5150279998779297
2021-05-20,9.514481544494629,23.133920669555664,36918.58984375,26.327194213867188,23.162841796875,0.39493200182914734,3.6149659156799316,412.8768310546875,3480.934326171875,0.7458029985427856,15.672638893127441,11.59429931640625,1.947026014328003,6.158021926879883,0.7549960017204285,0.34198299050331116,0.07920199632644653,45916.1171875,472.26904296875,1.823328971862793,3.209589958190918,14.381836891174316,36897.21484375,170.64450073242188,13.161392211914062,3.155471086502075,0.9938390254974365,10.879351615905762,0.016505999490618706,4.069068908691406,4.101868152618408,0.9602910280227661,0.9463030099868774,16.145214080810547,0.7391430139541626,0.18077999353408813,5.445525169372559,3.289400100708008,5.916824817657471,0.3229610025882721,1.9623860120773315,0.24811500310897827,7.875785827636719,0.06892599910497665,0.04119100049138069,1.120859980583191,0.9944890141487122,2.9612600803375244,13.699411392211914,94.01083374023438,3.842987060546875,14.223562240600586,0.7073500156402588,8.964081764221191,0.16023999452590942,1.0169349908828735,11.806717872619629,1.8433549404144287,0.02365499921143055,978.2666625976562,1.1488499641418457,194.14251708984375,4.513608932495117,20.370908737182617,40.622840881347656,0.004437999799847603,8.002822875976562,11.515134811401367,885.404052734375,0.4507269859313965,2.176914930343628,3.9141170978546143,16.289213180541992,28.97038459777832,0.052855998277664185,0.009052000008523464,407.6892395019531,0.952567994594574
2021-05-21,10.369817733764648,25.10417366027832,40785.93359375,30.68316650390625,26.355510711669922,0.4486680030822754,4.188623905181885,467.5263671875,3942.360595703125,0.9067549705505371,20.204004287719727,13.616453170776367,2.2039880752563477,7.28757381439209,0.877236008644104,0.4054180085659027,0.08824700117111206,51801.3515625,547.8635864257812,2.059983015060425,3.598459005355835,16.195913314819336,40656.296875,189.35800170898438,15.142404556274414,3.97940993309021,1.1586469411849976,13.364727973937988,0.019208999350667,4.920474052429199,6.69955587387085,0.9556679725646973,0.9750229716300964,18.02259063720703,0.8128160238265991,0.21376299858093262,6.544120788574219,3.189439058303833,6.503578186035156,0.37185800075531006,2.584172010421753,0.27566900849342346,8.846176147460938,0.08503600209951401,0.046852998435497284,1.1210709810256958,0.9976890087127686,3.1649820804595947,11.340521812438965,106.39219665527344,3.6474790573120117,16.725772857666016,0.8024730086326599,10.257549285888672,0.17469599843025208,1.0480079650878906,12.960295677185059,2.0695080757141113,0.03014799952507019,1173.543212890625,1.3144069910049438,202.23902893066406,6.991322040557861,30.72911262512207,48.72166061401367,0.005319000221788883,8.821730613708496,14.574715614318848,834.9839477539062,0.330610990524292,2.485775947570801,3.987036943435669,18.284460067749023,38.62610626220703,0.05832599848508835,0.011408999562263489,452.8916931152344,1.0299110412597656
2021-05-22,8.280922889709473,21.866186141967773,37339.58984375,25.60400390625,21.96459197998047,0.35252198576927185,3.677510976791382,373.8030090332031,3118.79150390625,0.8542259931564331,16.845151901245117,10.416399955749512,1.8474819660186768,5.789728164672852,0.7600399851799011,0.3484160006046295,0.07396800071001053,43733.0078125,449.08343505859375,1.7563420534133911,3.1222620010375977,16.423097610473633,37183.2890625,162.41043090820312,12.772562026977539,3.480070114135742,1.0434260368347168,10.331711769104004,0.01513299997895956,3.6928799152374268,4.998874187469482,0.967195987701416,0.9801369905471802,15.11927318572998,0.670041024684906,0.17921000719070435,5.569616794586182,2.7806310653686523,5.228510856628418,0.3029960095882416,2.2355990409851074,0.22562499344348907,6.819768905639648,0.0731389969587326,0.03905000165104866,0.9311540126800537,1.0048060417175293,2.88503098487854,10.364126205444336,93.25045776367188,2.961817979812622,14.464728355407715,0.7074249982833862,8.446985244750977,0.1343279927968979,1.0447109937667847,10.270462989807129,1.8494850397109985,0.027370000258088112,976.2837524414062,1.0506060123443604,154.5604705810547,6.372310161590576,25.994667053222656,40.44922637939453,0.003315000096336007,7.973607063293457,13.203558921813965,748.2007446289062,0.22041499614715576,2.1779539585113525,3.377645969390869,15.057637214660645,47.54405975341797,0.04802599921822548,0.0098860003054142,374.1073913574219,0.8506019711494446
2021-05-23,6.609193801879883,18.847211837768555,37618.53125,23.32520294189453,20.380586624145508,0.290924996137619,3.438868999481201,335.3883972167969,2770.8447265625,0.7909830212593079,15.163883209228516,9.438536643981934,1.6306339502334595,5.659386157989502,0.6832810044288635,0.3148849904537201,0.06841900199651718,38518.7890625,384.7165222167969,1.6940109729766846,2.724076986312866,14.953621864318848,37495.9921875,153.77780151367188,11.087384223937988,3.1721320152282715,0.9612740278244019,10.257570266723633,0.014214999973773956,3.0830399990081787,4.205162048339844,0.96492999792099,0.9669319987297058,13.61480712890625,0.5937439799308777,0.16641800105571747,4.8198161125183105,2.637716054916382,4.733169078826904,0.2841089963912964,2.01642107963562,0.19748899340629578,5.79618501663208,0.08301399648189545,0.03498699888586998,0.8476529717445374,0.9923980236053467,2.8675339221954346,9.207345962524414,87.94612884521484,2.7287349700927734,14.232085227966309,0.6843870282173157,8.01086711883545,0.13117699325084686,1.0140609741210938,9.509077072143555,1.8201309442520142,0.02497600018978119,899.85595703125,0.8844980001449585,144.91079711914062,5.910699844360352,24.03969383239746,37.97660446166992,0.003338000038638711,7.455814838409424,13.338297843933105,719.2596435546875,0.2804360091686249,1.8907309770584106,3.1252169609069824,13.763944625854492,44.67341613769531,0.04821300134062767,0.00773600023239851,340.68310546875,0.7672169804573059
2021-05-24,4.0935587882995605,15.625920295715332,34850.75,19.874528884887695,16.7363338470459,0.2522059977054596,2.913093090057373,294.3175964355469,2726.743896484375,0.6500999927520752,12.72154426574707,7.789095878601074,1.3214800357818604,5.416472911834717,0.5599309802055359,0.2731269896030426,0.056265998631715775,32682.787109375,340.70428466796875,1.2927210330963135,2.3377490043640137,11.77396297454834,34811.6875,138.52099609375,9.01775074005127,2.7460739612579346,0.7987560033798218,7.843110084533691,0.011667000129818916,2.3632559776306152,3.6498770713806152,0.9515590071678162,0.9934009909629822,11.717906951904297,0.4990459978580475,0.13657599687576294,3.836472988128662,2.003084897994995,3.575100898742676,0.2437019944190979,1.6890950202941895,0.16165199875831604,4.677638053894043,0.06745100021362305,0.02966500073671341,0.6872659921646118,1.0049099922180176,2.650320053100586,9.305606842041016,80.40007019042969,2.204996109008789,11.474799156188965,0.569366991519928,6.837018966674805,0.10754600167274475,1.004101037979126,7.725337028503418,1.6825510263442993,0.020669000223279,658.0224609375,0.6543059945106506,122.47376251220703,5.35415506362915,18.918474197387695,34.40702438354492,0.004507000092417002,6.568595886230469,10.230833053588867,602.806396484375,0.1903180032968521,1.5889769792556763,2.620100975036621,10.527600288391113,44.27847671508789,0.04095499962568283,0.0060629998333752155,294.118408203125,0.6340559720993042
2021-05-25,6.6219940185546875,19.391464233398438,38821.265625,26.3704833984375,24.657163619995117,0.34326601028442383,3.538922071456909,386.9739990234375,4172.39013671875,0.8244760036468506,17.795610427856445,10.206912994384766,1.6262370347976685,6.417264938354492,0.7263270020484924,0.3384479880332947,0.06888200342655182,48395.6484375,426.6606750488281,1.5366300344467163,2.94867205619812,13.895898818969727,38722.7421875,179.6965789794922,11.974839210510254,3.204556941986084,0.9868339896202087,10.505204200744629,0.015584000386297703,3.3283638954162598,4.128832817077637,0.9550840258598328,1.0067050457000732,14.222830772399902,0.624006986618042,0.1680700033903122,4.738022804260254,2.2605369091033936,4.424411773681641,0.2779479920864105,2.140244960784912,0.21326999366283417,8.092286109924316,0.07582300156354904,0.040773000568151474,0.8604949712753296,1.0053290128707886,2.981549024581909,10.46799373626709,101.08244323730469,3.693666934967041,14.426301956176758,0.6862840056419373,8.190428733825684,0.12215899676084518,0.9917470216751099,10.081246376037598,2.0482609272003174,0.025736000388860703,888.3308715820312,0.9307159781455994,144.8690185546875,5.873722076416016,25.560415267944336,40.396339416503906,0.0035260000731796026,8.214252471923828,12.725034713745117,833.04443359375,0.37054499983787537,2.043365955352783,3.2968928813934326,12.546923637390137,47.13996505737305,0.05090299993753433,0.008735000155866146,398.3272399902344,0.7941790223121643
2021-05-26,6.647719860076904,19.492048263549805,38462.25,27.54781150817871,25.16353988647461,0.3296400010585785,3.6644160747528076,370.8103942871094,3863.703857421875,0.8238070011138916,17.737882614135742,12.662590026855469,1.6144709587097168,5.868535995483398,0.737841010093689,0.3906260132789612,0.07230299711227417,46924.46484375,427.1009521484375,1.5522090196609497,2.8944389820098877,13.641311645507812,38342.65625,190.8897705078125,12.259254455566406,3.4414401054382324,0.9778040051460266,10.46248722076416,0.014708999544382095,3.5162460803985596,4.135106086730957,0.9759669899940491,0.9943510293960571,14.409775733947754,0.6033880114555359,0.22363600134849548,4.616353988647461,2.120727062225342,4.3537211418151855,0.25973498821258545,2.222693920135498,0.22118499875068665,7.618268013000488,0.07648400217294693,0.03792500123381615,0.8266339898109436,1.003451943397522,3.043333053588867,12.159900665283203,103.27630615234375,3.0778379440307617,15.008939743041992,1.0735059976577759,8.082271575927734,0.12244699895381927,0.9911820292472839,9.539464950561523,1.9611059427261353,0.0301900003105402,917.464599609375,0.8553529977798462,173.13125610351562,5.4662699699401855,26.46822166442871,42.34053039550781,0.0038739999290555716,7.821659088134766,16.683183670043945,785.4131469726562,0.24025599658489227,1.928467035293579,3.218656063079834,12.807839393615723,43.90077209472656,0.05548999831080437,0.009814999997615814,393.9002685546875,0.8189489841461182
2021-05-27,7.353544235229492,20.833688735961914,39380.73046875,33.978294372558594,29.451658248901367,0.37757301330566406,3.9298880100250244,415.197998046875,3973.410888671875,0.8450019955635071,19.34127426147461,12.750678062438965,1.894536018371582,7.522781848907471,0.8886309862136841,0.42366400361061096,0.07491199672222137,50198.01171875,463.178466796875,1.9136199951171875,3.4350850582122803,14.567476272583008,39355.37109375,199.19708251953125,13.451847076416016,3.79408597946167,1.150884985923767,10.303604125976562,0.017192000523209572,4.452110767364502,4.116147041320801,0.9884880185127258,1.0069830417633057,15.76856517791748,0.7231680154800415,0.23340000212192535,5.477004051208496,2.478231906890869,5.383155822753906,0.2946529984474182,2.448452949523926,0.2715210020542145,8.442697525024414,0.08172000199556351,0.043074000626802444,0.909168004989624,1.004652976989746,3.249907970428467,22.34596061706543,110.21726989746094,3.203450918197632,17.453712463378906,1.2023760080337524,9.188121795654297,0.3604089915752411,0.9878349900245667,10.884105682373047,1.9622440338134766,0.032652001827955246,952.6757202148438,0.9688490033149719,166.0270538330078,5.799984931945801,28.118423461914062,53.28072738647461,0.004461000207811594,8.601030349731445,22.2189884185791,941.30126953125,0.2003529965877533,2.0634329319000244,3.5079829692840576,14.908592224121094,46.2376823425293,0.059873998165130615,0.01067500002682209,431.9228515625,0.8885650038719177
