Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,LUNA1-USD,AVAX-USD,LINK-USD,UNI1-USD,FTM-USD,XTZ-USD,AAVE-USD,MKR-USD,GRT1-USD,CAKE-USD,RUNE-USD,CRV-USD,BAT-USD,LRC-USD,ROSE-USD,YFI-USD,COMP1-USD,1INCH-USD,SNX-USD,GNO-USD,SUSHI-USD,KAVA-USD,ZRX-USD,CKB-USD,UMA-USD,SRM-USD,RAY-USD,KEEP-USD,SXP-USD,LUNA1-USD,AVAX-USD,LINK-USD,UNI1-USD,FTM-USD,XTZ-USD,AAVE-USD,MKR-USD,GRT1-USD,CAKE-USD,RUNE-USD,CRV-USD,BAT-USD,LRC-USD,ROSE-USD,YFI-USD,COMP1-USD,1INCH-USD,SNX-USD,GNO-USD,SUSHI-USD,KAVA-USD,ZRX-USD,CKB-USD,UMA-USD,SRM-USD,RAY-USD,KEEP-USD,SXP-USD,LUNA1-USD,AVAX-USD,LINK-USD,UNI1-USD,FTM-USD,XTZ-USD,AAVE-USD,MKR-USD,GRT1-USD,CAKE-USD,RUNE-USD,CRV-USD,BAT-USD,LRC-USD,ROSE-USD,YFI-USD,COMP1-USD,1INCH-USD,SNX-USD,GNO-USD,SUSHI-USD,KAVA-USD,ZRX-USD,CKB-USD,UMA-USD,SRM-USD,RAY-USD,KEEP-USD,SXP-USD,LUNA1-USD,AVAX-USD,LINK-USD,UNI1-USD,FTM-USD,XTZ-USD,AAVE-USD,MKR-USD,GRT1-USD,CAKE-USD,RUNE-USD,CRV-USD,BAT-USD,LRC-USD,ROSE-USD,YFI-USD,COMP1-USD,1INCH-USD,SNX-USD,GNO-USD,SUSHI-USD,KAVA-USD,ZRX-USD,CKB-USD,UMA-USD,SRM-USD,RAY-USD,KEEP-USD,SXP-USD,LUNA1-USD,AVAX-USD,LINK-USD,UNI1-USD,FTM-USD,XTZ-USD,AAVE-USD,MKR-USD,GRT1-USD,CAKE-USD,RUNE-USD,CRV-USD,BAT-USD,LRC-USD,ROSE-USD,YFI-USD,COMP1-USD,1INCH-USD,SNX-USD,GNO-USD,SUSHI-USD,KAVA-USD,ZRX-USD,CKB-USD,UMA-USD,SRM-USD,RAY-USD,KEEP-USD,SXP-USD,LUNA1-USD,AVAX-USD,LINK-USD,UNI1-USD,FTM-USD,XTZ-USD,AAVE-USD,MKR-USD,GRT1-USD,CAKE-USD,RUNE-USD,CRV-USD,BAT-USD,LRC-USD,ROSE-USD,YFI-USD,COMP1-USD,1INCH-USD,SNX-USD,GNO-USD,SUSHI-USD,KAVA-USD,ZRX-USD,CKB-USD,UMA-USD,SRM-USD,RAY-USD,KEEP-USD,SXP-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-18,15.704337120056152,36.82215881347656,42.54531478881836,35.07202911376953,0.6809070110321045,5.744699001312256,632.2664794921875,4657.8173828125,1.2254389524459839,27.04375648498535,20.312719345092773,3.4876708984375,1.1067529916763306,0.5288730263710022,0.11309999972581863,72910.9609375,666.56005859375,5.282966136932373,23.210844039916992,236.08934020996094,21.438846588134766,5.050393104553223,1.6032439470291138,0.02231599949300289,24.909013748168945,9.598394393920898,9.66675090789795,0.4462890028953552,3.8249189853668213,15.704337120056152,36.82215881347656,42.54531478881836,35.07202911376953,0.6809070110321045,5.744699001312256,632.2664794921875,4657.8173828125,1.2254389524459839,27.04375648498535,20.312719345092773,3.4876708984375,1.1067529916763306,0.5288730263710022,0.11309999972581863,72910.9609375,666.56005859375,5.282966136932373,23.210844039916992,236.08934020996094,21.438846588134766,5.050393104553223,1.6032439470291138,0.02231599949300289,24.909013748168945,9.598394393920898,9.66675090789795,0.4462890028953552,3.8249189853668213,16.189273834228516,37.678077697753906,44.68650817871094,36.57752990722656,0.7095479965209961,5.9193010330200195,666.864990234375,5034.97216796875,1.2618550062179565,29.087257385253906,20.736597061157227,3.604201078414917,1.1418730020523071,0.576213002204895,0.12349999696016312,77641.2578125,726.903076171875,5.400568008422852,25.84491729736328,243.8931427001953,22.520824432373047,5.050393104553223,1.6917710304260254,0.024356000125408173,26.00136375427246,10.38552474975586,10.276735305786133,0.4911760091781616,4.077489852905273,14.712928771972656,33.316749572753906,36.79647445678711,33.03281021118164,0.5734639763832092,5.108314037322998,565.7498779296875,4212.1455078125,1.180906057357788,26.028732299804688,18.366674423217773,3.042527914047241,1.05635404586792,0.5057460069656372,0.10811500251293182,63770.4765625,649.7958374023438,4.6554107666015625,20.28785514831543,212.7581024169922,16.082645416259766,4.5785369873046875,1.4528590440750122,0.0210960004478693,21.515989303588867,9.087873458862305,9.183197021484375,0.428523987531662,3.6369810104370117,14.951287269592285,33.62871170043945,37.10203170776367,33.24620819091797,0.5800949931144714,5.172698974609375,572.218017578125,4250.51708984375,1.1939680576324463,26.709144592285156,18.366674423217773,3.077455997467041,1.0633620023727417,0.5102350115776062,0.10903900116682053,64242.6796875,694.1961059570312,4.696628093719482,20.40518569946289,213.36468505859375,16.147968292236328,4.620151996612549,1.468047022819519,0.021671999245882034,21.68365478515625,9.201894760131836,9.195906639099121,0.4442630112171173,3.6949241161346436,446711529.0,369926391.0,2918047922.0,842688704.0,182501511.0,424591472.0,2046638930.0,411613893.0,166475264.0,353640031.0,196613078.0,519145016.0,355358885.0,91746365.0,15325872.0,1162792377.0,358229381.0,213211065.0,691993230.0,3769578.0,2121296203.0,38935988.0,216475037.0,38704765.0,77933688.0,270919946.0,31234173.0,3946524.0,318495801.0
2021-05-19,9.64405345916748,23.383895874023438,26.70195960998535,23.42795753479004,0.3991830050945282,3.6186869144439697,418.36932373046875,3510.677001953125,0.7529910206794739,15.739703178405762,11.679075241088867,1.9748820066452026,0.7615870237350464,0.34489700198173523,0.07960200309753418,45980.12109375,477.56195068359375,3.2501120567321777,14.559704780578613,170.906982421875,13.305028915405273,3.1759369373321533,1.0057599544525146,0.016522999852895737,16.266719818115234,5.519183158874512,5.901564121246338,0.32298699021339417,2.01235294342041,9.64405345916748,23.383895874023438,26.70195960998535,23.42795753479004,0.3991830050945282,3.6186869144439697,418.36932373046875,3510.677001953125,0.7529910206794739,15.739703178405762,11.679075241088867,1.9748820066452026,0.7615870237350464,0.34489700198173523,0.07960200309753418,45980.12109375,477.56195068359375,3.2501120567321777,14.559704780578613,170.906982421875,13.305028915405273,3.1759369373321533,1.0057599544525146,0.016522999852895737,16.266719818115234,5.519183158874512,5.901564121246338,0.32298699021339417,2.01235294342041,15.920552253723145,38.42449188232422,43.50236511230469,35.485469818115234,0.762408971786499,5.838486194610596,649.0506591796875,4735.193359375,1.2463840246200562,27.591703414916992,21.26140022277832,3.5770490169525146,1.1175040006637573,0.5377489924430847,0.11454100161790848,74573.5234375,673.1927490234375,5.417768955230713,24.04650115966797,238.88897705078125,21.9490966796875,5.073955059051514,1.6398190259933472,0.027550000697374344,25.615169525146484,9.767699241638184,9.781461715698242,0.45084699988365173,3.891028881072998,9.284618377685547,18.6785831451416,21.2677059173584,16.666702270507812,0.29002800583839417,2.888094902038574,354.45831298828125,2571.302734375,0.5453940033912659,15.002216339111328,10.250370025634766,1.5223100185394287,0.5694270133972168,0.2716279923915863,0.06666299700737,36070.09765625,359.6575012207031,2.6606030464172363,10.91191291809082,163.36549377441406,10.38264274597168,2.204596996307373,0.7974439859390259,0.014235000126063824,13.410285949707031,5.011362075805664,5.307618141174316,0.3047829866409302,1.7974059581756592,15.684366226196289,36.97642517089844,42.6378288269043,35.07121276855469,0.6835709810256958,5.745758056640625,629.231689453125,4657.29541015625,1.2263970375061035,26.995967864990234,20.34156608581543,3.4944710731506348,1.108265995979309,0.5290380120277405,0.112916000187397,73001.5078125,667.2544555664062,5.274881839752197,23.43673324584961,235.9512481689453,21.507553100585938,5.044736862182617,1.6011790037155151,0.02232700027525425,24.908842086791992,9.608844757080078,9.670797348022461,0.4460560083389282,3.82806396484375,893390852.0,583118261.0,5200872150.0,2241014905.0,454055354.0,731846127.0,2596468765.0,668547468.0,389653326.0,659402727.0,387628415.0,681997453.0,579473040.0,157210842.0,21522676.0,1534596091.0,713757050.0,387936900.0,573625815.0,3054230.0,2720807434.0,134637876.0,283172204.0,128655409.0,87844895.0,308767165.0,81562806.0,5242930.0,638809295.0
2021-05-20,10.40572738647461,25.196884155273438,30.78122901916504,26.394573211669922,0.4508090019226074,4.205408096313477,468.81268310546875,3956.2451171875,0.9098730087280273,20.35627555847168,13.65826416015625,2.2078750133514404,0.8775519728660583,0.407135009765625,0.0886090025305748,51929.796875,548.0741577148438,3.622283935546875,16.259597778320312,189.2193603515625,15.204879760742188,3.9803099632263184,1.1622190475463867,0.01926800049841404,17.999757766723633,6.582089900970459,6.503614902496338,0.37190699577331543,2.6039109230041504,10.40572738647461,25.196884155273438,30.78122901916504,26.394573211669922,0.4508090019226074,4.205408096313477,468.81268310546875,3956.2451171875,0.9098730087280273,20.35627555847168,13.65826416015625,2.2078750133514404,0.8775519728660583,0.407135009765625,0.0886090025305748,51929.796875,548.0741577148438,3.622283935546875,16.259597778320312,189.2193603515625,15.204879760742188,3.9803099632263184,1.1622190475463867,0.01926800049841404,17.999757766723633,6.582089900970459,6.503614902496338,0.37190699577331543,2.6039109230041504,11.826238632202148,28.166261672973633,33.00528335571289,28.446245193481445,0.5080789923667908,4.478227138519287,507.9833984375,4217.3427734375,0.9774670004844666,22.414106369018555,15.020073890686035,2.4266269207000732,0.9153770208358765,0.42983999848365784,0.09156899899244308,57139.359375,571.3190307617188,3.959944009780884,18.32171058654785,200.41712951660156,17.024494171142578,4.156764984130859,1.1938430070877075,0.020114000886678696,18.942935943603516,6.681436061859131,6.731377124786377,0.39252400398254395,2.7425808906555176,8.129413604736328,20.92279815673828,22.650379180908203,20.105405807495117,0.3339090049266815,3.1845180988311768,355.43206787109375,3037.35791015625,0.6929889917373657,13.825445175170898,10.472101211547852,1.6514439582824707,0.679951012134552,0.3021700084209442,0.07095299661159515,38023.37890625,416.81402587890625,2.7526021003723145,12.931413650512695,161.08740234375,11.583331108093262,2.878990888595581,0.8906689882278442,0.0143649997189641,14.916694641113281,4.68140983581543,5.320742130279541,0.30494698882102966,1.763564944267273,9.514481544494629,23.133920669555664,26.327194213867188,23.162841796875,0.39493200182914734,3.6149659156799316,412.8768310546875,3480.934326171875,0.7458029985427856,15.672638893127441,11.59429931640625,1.947026014328003,0.7549960017204285,0.34198299050331116,0.07920199632644653,45916.1171875,472.26904296875,3.209589958190918,14.381836891174316,170.64450073242188,13.161392211914062,3.155471086502075,0.9938390254974365,0.016505999490618706,16.145214080810547,5.445525169372559,5.916824817657471,0.3229610025882721,1.9623860120773315,773515173.0,356467352.0,3689669181.0,1338078607.0,232115004.0,468219028.0,1490116641.0,475673640.0,254573186.0,884181941.0,244910877.0,451672378.0,372185755.0,86748586.0,18097176.0,1033713795.0,493566961.0,234405430.0,306074528.0,2456925.0,1600250946.0,176502368.0,223207905.0,53150926.0,45808923.0,238259017.0,51705899.0,4755404.0,508011104.0
2021-05-21,8.265974998474121,21.801769256591797,25.577577590942383,21.901260375976562,0.35204899311065674,3.681662082672119,373.41851806640625,3116.382568359375,0.8511729836463928,16.81802749633789,10.400399208068848,1.8513829708099365,0.7603539824485779,0.3485789895057678,0.07388900220394135,43744.52734375,449.0399475097656,3.1109180450439453,16.362791061401367,162.64056396484375,12.746949195861816,3.4763031005859375,1.0402499437332153,0.015134000219404697,15.087368965148926,5.535211086273193,5.230784893035889,0.3027549982070923,2.2295889854431152,8.265974998474121,21.801769256591797,25.577577590942383,21.901260375976562,0.35204899311065674,3.681662082672119,373.41851806640625,3116.382568359375,0.8511729836463928,16.81802749633789,10.400399208068848,1.8513829708099365,0.7603539824485779,0.3485789895057678,0.07388900220394135,43744.52734375,449.0399475097656,3.1109180450439453,16.362791061401367,162.64056396484375,12.746949195861816,3.4763031005859375,1.0402499437332153,0.015134000219404697,15.087368965148926,5.535211086273193,5.230784893035889,0.3027549982070923,2.2295889854431152,11.617987632751465,26.71778106689453,31.99160385131836,27.950847625732422,0.47967299818992615,4.398469924926758,494.5484313964844,4178.7275390625,0.9590889811515808,21.69099998474121,14.363862991333008,2.347254991531372,0.9188529849052429,0.43444201350212097,0.09177999943494797,54482.1640625,584.1055908203125,3.807650089263916,19.691486358642578,196.30755615234375,16.394371032714844,4.157688140869141,1.223973035812378,0.019860999658703804,18.650760650634766,7.013647079467773,6.91269588470459,0.38568100333213806,2.7381811141967773,7.184109210968018,18.454181671142578,22.12149429321289,18.895566940307617,0.3055739998817444,3.1318979263305664,310.49053955078125,2721.4404296875,0.7451469898223877,13.559481620788574,8.137762069702148,1.534608006477356,0.6643540263175964,0.2997489869594574,0.0667480006814003,35969.83984375,382.54559326171875,2.6540579795837402,13.476934432983398,151.6549530029297,10.398343086242676,3.0728259086608887,0.8980200290679932,0.01307700015604496,13.576005935668945,4.699865818023682,4.822278022766113,0.27269798517227173,1.859786033630371,10.369817733764648,25.10417366027832,30.68316650390625,26.355510711669922,0.4486680030822754,4.188623905181885,467.5263671875,3942.360595703125,0.9067549705505371,20.204004287719727,13.616453170776367,2.2039880752563477,0.877236008644104,0.4054180085659027,0.08824700117111206,51801.3515625,547.8635864257812,3.598459005355835,16.195913314819336,189.35800170898438,15.142404556274414,3.97940993309021,1.1586469411849976,0.019208999350667,18.02259063720703,6.544120788574219,6.503578186035156,0.37185800075531006,2.584172010421753,570530649.0,262253583.0,2821780834.0,1076267674.0,141875795.0,353273930.0,1224012358.0,365983887.0,235370784.0,527606588.0,279066711.0,318347802.0,361403858.0,70154695.0,12432425.0,837281639.0,459053400.0,180794748.0,518934072.0,2202024.0,1214940074.0,155709661.0,205463123.0,43935763.0,44853992.0,184898922.0,43080408.0,4823215.0,351966776.0
2021-05-22,6.583102226257324,18.851139068603516,23.292158126831055,20.383455276489258,0.2902350127696991,3.4332408905029297,334.4806823730469,2767.62353515625,0.7915390133857727,15.129532814025879,9.395820617675781,1.6249769926071167,0.6826249957084656,0.3146190047264099,0.06835100054740906,38432.50390625,384.12835693359375,2.7226979732513428,14.892149925231934,153.7196044921875,11.067607879638672,3.166743040084839,0.9581599831581116,0.014194999821484089,13.600922584533691,4.822822093963623,4.734831809997559,0.2840549945831299,2.0146660804748535,6.583102226257324,18.851139068603516,23.292158126831055,20.383455276489258,0.2902350127696991,3.4332408905029297,334.4806823730469,2767.62353515625,0.7915390133857727,15.129532814025879,9.395820617675781,1.6249769926071167,0.6826249957084656,0.3146190047264099,0.06835100054740906,38432.50390625,384.12835693359375,2.7226979732513428,14.892149925231934,153.7196044921875,11.067607879638672,3.166743040084839,0.9581599831581116,0.014194999821484089,13.600922584533691,4.822822093963623,4.734831809997559,0.2840549945831299,2.0146660804748535,8.326571464538574,22.172252655029297,26.21168327331543,22.361534118652344,0.36613601446151733,3.7421228885650635,381.6282653808594,3211.26171875,0.8735340237617493,17.366153717041016,10.947162628173828,1.9810099601745605,0.7658920288085938,0.35687899589538574,0.07456400245428085,44664.73046875,455.04583740234375,3.152384042739868,17.50980567932129,164.8497772216797,12.861294746398926,3.5316359996795654,1.0505419969558716,0.01626800000667572,15.46763801574707,5.585012912750244,5.378472805023193,0.3112019896507263,2.3424699306488037,6.538296222686768,18.335521697998047,22.397274017333984,18.514253616333008,0.2902350127696991,3.2405290603637695,311.79974365234375,2552.787353515625,0.7629489898681641,14.166955947875977,8.390265464782715,1.5556789636611938,0.6630570292472839,0.3036099970340729,0.06451500207185745,37258.37109375,371.61566162109375,2.6479570865631104,13.548973083496094,151.81358337402344,10.020966529846191,3.0919721126556396,0.8916029930114746,0.01369400043040514,13.355775833129883,4.636023044586182,4.551504135131836,0.2759299874305725,1.9571850299835205,8.280922889709473,21.866186141967773,25.60400390625,21.96459197998047,0.35252198576927185,3.677510976791382,373.8030090332031,3118.79150390625,0.8542259931564331,16.845151901245117,10.416399955749512,1.8474819660186768,0.7600399851799011,0.3484160006046295,0.07396800071001053,43733.0078125,449.08343505859375,3.1222620010375977,16.423097610473633,162.41043090820312,12.772562026977539,3.480070114135742,1.0434260368347168,0.01513299997895956,15.11927318572998,5.569616794586182,5.228510856628418,0.3029960095882416,2.2355990409851074,446721261.0,159666877.0,2086100617.0,791748160.0,97490354.0,231796491.0,880707841.0,395228772.0,144746576.0,629433165.0,239431296.0,270042702.0,291103834.0,44089797.0,8559422.0,545629272.0,321827253.0,129174400.0,335847577.0,1705615.0,990698358.0,153332964.0,124662830.0,31808042.0,52389681.0,98331046.0,32403218.0,3620012.0,231738127.0
2021-05-23,4.107669830322266,15.756152153015137,20.008373260498047,16.836334228515625,0.2523840069770813,2.9257938861846924,295.0892333984375,2736.424072265625,0.6527360081672668,12.855046272277832,7.848743915557861,1.329272985458374,0.5626299977302551,0.2744480073451996,0.05651199817657471,32858.17578125,342.9593505859375,2.354283094406128,11.803055763244629,138.62350463867188,9.02217960357666,2.7686820030212402,0.8038370013237,0.011731999926269054,11.761923789978027,3.853965997695923,3.574582099914551,0.24376900494098663,1.6969449520111084,4.107669830322266,15.756152153015137,20.008373260498047,16.836334228515625,0.2523840069770813,2.9257938861846924,295.0892333984375,2736.424072265625,0.6527360081672668,12.855046272277832,7.848743915557861,1.329272985458374,0.5626299977302551,0.2744480073451996,0.05651199817657471,32858.17578125,342.9593505859375,2.354283094406128,11.803055763244629,138.62350463867188,9.02217960357666,2.7686820030212402,0.8038370013237,0.011731999926269054,11.761923789978027,3.853965997695923,3.574582099914551,0.24376900494098663,1.6969449520111084,7.132157802581787,19.665552139282227,24.390321731567383,21.30185317993164,0.3028469979763031,3.607184886932373,351.1114196777344,2882.9580078125,0.8070679903030396,15.927990913391113,9.770282745361328,1.7065320014953613,0.7081869840621948,0.3299010097980499,0.07175400108098984,40203.0859375,401.7433776855469,2.884821891784668,15.4912691116333,156.78457641601562,11.469895362854004,3.503833055496216,0.9874659776687622,0.014712000265717506,14.029911041259766,4.9913787841796875,4.812070846557617,0.29030001163482666,2.115712881088257,3.941014051437378,12.147003173828125,15.088672637939453,13.092185020446777,0.18409299850463867,2.4461910724639893,210.0482940673828,1835.9644775390625,0.5056260228157043,9.520286560058594,6.004878044128418,1.0673359632492065,0.45534801483154297,0.222353994846344,0.0491969995200634,24064.20703125,268.3567199707031,1.7845580577850342,9.451685905456543,119.54759979248047,6.3426289558410645,2.318687915802002,0.6283730268478394,0.010130000300705433,9.411430358886719,3.0535459518432617,2.996124029159546,0.2065580040216446,1.3463950157165527,6.609193801879883,18.847211837768555,23.32520294189453,20.380586624145508,0.290924996137619,3.438868999481201,335.3883972167969,2770.8447265625,0.7909830212593079,15.163883209228516,9.438536643981934,1.6306339502334595,0.6832810044288635,0.3148849904537201,0.06841900199651718,38518.7890625,384.7165222167969,2.724076986312866,14.953621864318848,153.77780151367188,11.087384223937988,3.1721320152282715,0.9612740278244019,0.014214999973773956,13.61480712890625,4.8198161125183105,4.733169078826904,0.2841089963912964,2.01642107963562,630355890.0,241105086.0,3660888535.0,1320921899.0,189918848.0,309943813.0,1187561364.0,628742188.0,220344704.0,536065051.0,293501783.0,284662358.0,329872367.0,65608530.0,15002800.0,909321425.0,387575621.0,171921202.0,281300456.0,2175803.0,1693523089.0,129059266.0,151238884.0,34324856.0,31052524.0,152855447.0,59135880.0,4193179.0,287672805.0
2021-05-24,6.590835094451904,19.410947799682617,26.362958908081055,24.627649307250977,0.34206700325012207,3.532489061355591,385.57159423828125,4176.24072265625,0.8229849934577942,17.774904251098633,10.148494720458984,1.6221660375595093,0.7248600125312805,0.3384439945220947,0.06867899745702744,48368.69921875,425.3016357421875,2.9376060962677,13.877039909362793,179.64634704589844,11.957594871520996,3.2085180282592773,0.9845409989356995,0.015583000145852566,14.221473693847656,4.7244110107421875,4.4237751960754395,0.27787598967552185,2.1351709365844727,6.590835094451904,19.410947799682617,26.362958908081055,24.627649307250977,0.34206700325012207,3.532489061355591,385.57159423828125,4176.24072265625,0.8229849934577942,17.774904251098633,10.148494720458984,1.6221660375595093,0.7248600125312805,0.3384439945220947,0.06867899745702744,48368.69921875,425.3016357421875,2.9376060962677,13.877039909362793,179.64634704589844,11.957594871520996,3.2085180282592773,0.9845409989356995,0.015583000145852566,14.221473693847656,4.7244110107421875,4.4237751960754395,0.27787598967552185,2.1351709365844727,7.301898002624512,20.477659225463867,26.424175262451172,25.129262924194336,0.35385799407958984,3.6135849952697754,397.0666198730469,4238.75927734375,0.8571820259094238,18.306459426879883,10.717690467834473,1.6428420543670654,0.743257999420166,0.3417249917984009,0.07038599997758865,51980.5,435.23419189453125,3.009459972381592,14.528692245483398,181.2151336669922,12.26807975769043,3.264976978302002,0.9945570230484009,0.016040999442338943,14.43879222869873,4.80059289932251,4.494953155517578,0.3139230012893677,2.2130210399627686,4.0935587882995605,15.123732566833496,19.7928524017334,16.57416534423828,0.2522059977054596,2.846977949142456,289.4054870605469,2726.743896484375,0.6339399814605713,12.72154426574707,7.732126235961914,1.2828030586242676,0.5526580214500427,0.2651990056037903,0.05471700057387352,32062.759765625,330.5229797363281,2.2967851161956787,11.58928108215332,138.2747344970703,8.96897029876709,2.644623041152954,0.7864109873771667,0.011408999562263489,11.098377227783203,3.6636300086975098,3.495208978652954,0.24318699538707733,1.6433600187301636,4.0935587882995605,15.625920295715332,19.874528884887695,16.7363338470459,0.2522059977054596,2.913093090057373,294.3175964355469,2726.743896484375,0.6500999927520752,12.72154426574707,7.789095878601074,1.3214800357818604,0.5599309802055359,0.2731269896030426,0.056265998631715775,32682.787109375,340.70428466796875,2.3377490043640137,11.77396297454834,138.52099609375,9.01775074005127,2.7460739612579346,0.7987560033798218,0.011667000129818916,11.717906951904297,3.836472988128662,3.575100898742676,0.2437019944190979,1.6890950202941895,1367339318.0,248935736.0,3012097212.0,1526035442.0,190572010.0,266078711.0,1188069867.0,1215574613.0,232822692.0,687671893.0,281085425.0,265183640.0,285868019.0,83180528.0,10176872.0,1341755865.0,327638859.0,161381009.0,223431837.0,3006857.0,1236313348.0,111739291.0,139800143.0,38443129.0,38070802.0,130736459.0,35447949.0,6047476.0,305471150.0
2021-05-25,6.638655185699463,19.450809478759766,27.629838943481445,25.195016860961914,0.3298870027065277,3.664417028427124,371.3802490234375,3865.091552734375,0.8228319883346558,17.729991912841797,12.685199737548828,1.611562967300415,0.7376279830932617,0.38998499512672424,0.07228700071573257,46968.37890625,426.28765869140625,2.8954548835754395,13.603626251220703,190.6602325439453,12.26894474029541,3.4411780834198,0.9765790104866028,0.014706999994814396,14.399649620056152,4.6052470207214355,4.353353023529053,0.25951799750328064,2.199497938156128,6.638655185699463,19.450809478759766,27.629838943481445,25.195016860961914,0.3298870027065277,3.664417028427124,371.3802490234375,3865.091552734375,0.8228319883346558,17.729991912841797,12.685199737548828,1.611562967300415,0.7376279830932617,0.38998499512672424,0.07228700071573257,46968.37890625,426.28765869140625,2.8954548835754395,13.603626251220703,190.6602325439453,12.26894474029541,3.4411780834198,0.9765790104866028,0.014706999994814396,14.399649620056152,4.6052470207214355,4.353353023529053,0.25951799750328064,2.199497938156128,7.02160120010376,20.18870735168457,27.629838943481445,26.659273147583008,0.36788299679756165,3.7542779445648193,403.748779296875,4334.236328125,0.8633660078048706,19.3217716217041,12.685199737548828,1.7026779651641846,0.7701190114021301,0.39750900864601135,0.07401899993419647,50871.40234375,440.2068786621094,3.096632957458496,14.6078519821167,192.35198974609375,12.641340255737305,3.5118460655212402,1.026142954826355,0.016207000240683556,14.930102348327637,4.897665977478027,4.565299987792969,0.29944801330566406,2.221648931503296,5.192495822906494,17.091575622558594,23.782350540161133,21.624149322509766,0.2876650094985962,3.2696011066436768,323.6628112792969,3304.908447265625,0.7251859903335571,15.20930290222168,9.534598350524902,1.3928489685058594,0.6658679842948914,0.2910029888153076,0.061556000262498856,42302.12890625,368.87371826171875,2.543458938598633,12.023924827575684,170.237548828125,9.662062644958496,2.897913932800293,0.8891280293464661,0.013385999947786331,12.882342338562012,4.127212047576904,3.8430049419403076,0.25084298849105835,1.8907959461212158,6.6219940185546875,19.391464233398438,26.3704833984375,24.657163619995117,0.34326601028442383,3.538922071456909,386.9739990234375,4172.39013671875,0.8244760036468506,17.795610427856445,10.206912994384766,1.6262370347976685,0.7263270020484924,0.3384479880332947,0.06888200342655182,48395.6484375,426.6606750488281,2.94867205619812,13.895898818969727,179.6965789794922,11.974839210510254,3.204556941986084,0.9868339896202087,0.015584000386297703,14.222830772399902,4.738022804260254,4.424411773681641,0.2779479920864105,2.140244960784912,983743609.0,177064640.0,2430723622.0,1386905999.0,126933915.0,246779117.0,856641755.0,624392843.0,170145739.0,473214442.0,307092525.0,214653122.0,266387451.0,115034524.0,9524959.0,893110070.0,349302619.0,127129785.0,167822704.0,2878422.0,1128111770.0,141785964.0,114996914.0,27995185.0,27403029.0,98624081.0,29114979.0,4414498.0,219154168.0
